Bin Id	Completeness	Contamination	Strain heterogeneity	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Sample
shHF8_metabat_64	71.32	1.15	0.0	38	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.199515043999995	2.683466	2936	0.889100886689	shHF8
shHF8_metabat_70	77.57	0.5	0.0	20	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	47.6884734868	1.8677740000000003	1851	0.918610602782	shHF8
shHF8_metabat_71	61.56	0.03	0.0	24	0	UID1119	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	44.9442733918	1.067609	1211	0.896153929013	shHF8
shHF8_metabat_75	63.39	0.0	0.0	33	0	UID1118	k__Bacteria;p__Firmicutes;c__Clostridia	o__Clostridiales	32.2693239375	0.728418	805	0.886394899632	shHF8
shHC2_maxbin_002	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.5653099238	2.146719	1956	0.900777884763	shHC2
shHC2_maxbin_004_sub	97.6	0.48	0.0	40	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.7047866648	1.986315	1603	0.8500409048919999	shHC2
shHC2_maxbin_007	98.56	0.16	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.064029421499995	2.1218	1793	0.876942218871	shHC2
shHC2_maxbin_010	94.95	2.02	20.0	30	1	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.373893281	1.7513349999999999	1489	0.919840578758	shHC2
shHC2_maxbin_012	95.98	1.72	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.0101136395	3.8875379999999997	3714	0.9060045200839999	shHC2
shHC2_maxbin_015	95.7	0.0	0.0	43	0	UID3304	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	unresolved	43.7453784475	1.799438	1787	0.8791811665639999	shHC2
shHC2_maxbin_026_sub	73.79	4.83	4.76	24	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.729129568699996	1.906391	1764	0.9155084135420001	shHC2
shHC2_metabat_01	96.55	1.15	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	46.7206571957	3.119696	2893	0.904176881337	shHC2
shHC2_metabat_02	96.6	0.0	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.7823965504	2.6441	2229	0.888436519042	shHC2
shHC2_metabat_03	98.28	12.07	66.67	31	12	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	64.56554925399999	2.2536810000000003	1873	0.8886750165620001	shHC2
shHC2_metabat_04	51.71	0.0	0.0	35	0	UID2142	k__Bacteria	p__Cyanobacteria	33.026445693	1.102062	1136	0.9074525752629999	shHC2
shHC2_metabat_11	41.48	0.0	0.0	39	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	48.539368234799994	1.53748	1212	0.8804244608059999	shHC2
shHC2_metabat_12	65.22	0.01	100.0	41	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.02341749520001	1.7477349999999998	1466	0.893331082801	shHC2
shHC2_metabat_13	96.04	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.9913720465	2.699945	2224	0.9047902827650001	shHC2
shHC2_metabat_17	50.43	0.09	0.0	37	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	43.7039591496	1.203515	1085	0.8722384016820001	shHC2
shHC2_metabat_18	94.15	0.38	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	52.6349663271	2.840364	2283	0.901725975966	shHC2
shHC2_metabat_21	94.35	1.02	50.0	26	4	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.713056918199996	2.6214880000000003	2283	0.9056970697560001	shHC2
shHC2_metabat_22	98.66	1.85	0.0	43	0	UID1248	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	32.274650137100004	3.733175	3423	0.870801931332	shHC2
shHC2_metabat_23	54.09	0.0	0.0	40	0	UID2662	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	unresolved	47.344068982399996	1.9526080000000001	1581	0.8749769539	shHC2
shHC2_metabat_24	95.09	2.01	66.67	39	1	UID1231	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	58.7268980338	3.3468440000000004	3304	0.8774170532	shHC2
shHC2_metabat_25	93.41	0.38	0.0	42	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.208824631700004	2.127418	1832	0.9224144009309999	shHC2
shHC2_metabat_27	98.49	1.13	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.3669903661	2.985186	2474	0.8969889983399999	shHC2
shHC2_metabat_29	97.57	1.71	0.0	41	1	UID1339	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	unresolved	44.7372056863	3.7586489999999997	3717	0.904613333142	shHC2
shHC2_metabat_30	58.93	0.0	0.0	41	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	45.36180366399999	2.292472	1966	0.8918987887309999	shHC2
shHC2_metabat_32	96.31	0.19	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.50380280939999	2.5639999999999996	2137	0.92353549142	shHC2
shHC2_metabat_33	83.65	1.09	0.0	31	0	UID2652	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	s__Parabacteroides_gordonii	43.3828851521	5.553948999999999	4995	0.901894489849	shHC2
shHC2_metabat_34_sub	85.16	0.0	0.0	43	0	UID3809	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	unresolved	47.8933335752	0.883051	901	0.894238271629	shHC2
shHC2_metabat_38_sub	90.21	4.04	20.0	33	1	UID1287	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__;s__	45.3733418054	4.546555000000001	4385	0.88963291987	shHC2
shHC2_metabat_40	88.35	2.16	0.0	27	0	UID1327	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	f__Peptostreptococcaceae;g__Clostridium;s__	44.5850615457	3.7679669999999996	3797	0.870607147037	shHC2
shHC2_metabat_41	85.46	1.17	33.33	22	1	UID1232	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Lachnospiraceae;g__;s__	59.084694641000006	2.316273	2405	0.891627627659	shHC2
shHC2_metabat_47	77.56	0.62	0.0	40	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.394874297600005	2.0739490000000003	2139	0.880105537793	shHC2
shHC2_metabat_48_sub	69.51	0.56	0.0	30	0	UID1239	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Ruminococcus	48.4070024508	2.172103	2328	0.8453236333640001	shHC2
shRTF1_maxbin_003	97.6	1.06	83.33	42	1	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.5727350805	2.057831	1688	0.851752160406	shRTF1
shRTF1_maxbin_005	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.5656093709	2.2128259999999997	2033	0.899033182003	shRTF1
shRTF1_maxbin_006_sub	87.74	0.0	0.0	42	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.6624273363	2.553083	2106	0.899666795008	shRTF1
shRTF1_maxbin_009_sub	100.0	12.07	61.9	30	13	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.330222676300004	1.993991	1737	0.91571025145	shRTF1
shRTF1_maxbin_015	97.75	1.35	0.0	43	0	UID1372	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__;g__;s__	35.5968587219	3.588052	3138	0.861645817842	shRTF1
shRTF1_maxbin_029	88.68	3.8	14.29	40	0	UID1346	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_2;g__Clostridium_2	unresolved	51.191330371499994	3.190224	2973	0.8756764415289999	shRTF1
shRTF1_metabat_01	100.0	0.0	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.587808231800004	2.400769	2008	0.92327041877	shRTF1
shRTF1_metabat_03	98.08	0.16	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.2599919742	2.0916259999999998	1768	0.876912029206	shRTF1
shRTF1_metabat_06	92.98	7.02	93.75	31	11	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	44.966279301899995	3.166629	2916	0.9115248423479999	shRTF1
shRTF1_metabat_08	97.52	1.14	33.33	40	1	UID1231	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	58.9439030382	3.358659	3347	0.879875271649	shRTF1
shRTF1_metabat_09	96.6	0.0	0.0	42	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	58.8567582968	2.521172	2197	0.844877303096	shRTF1
shRTF1_metabat_11	98.07	0.75	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.4091519716	2.680167	2230	0.924140921069	shRTF1
shRTF1_metabat_12	99.06	1.13	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	48.25619081399999	3.175599	2671	0.897343461816	shRTF1
shRTF1_metabat_14	58.11	0.09	0.0	37	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	44.2720945367	1.359905	1198	0.8677775285770001	shRTF1
shRTF1_metabat_15_sub	98.07	0.38	0.0	38	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	49.5222512466	3.150918	2706	0.9006435584799999	shRTF1
shRTF1_metabat_17	91.7	1.82	50.0	40	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.653287997	3.6114339999999996	3518	0.886686839632	shRTF1
shRTF1_metabat_19	26.67	0.0	0.0	37	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	48.123585821199995	0.755397	633	0.8948367547130001	shRTF1
shRTF1_metabat_20	96.53	0.19	0.0	43	0	UID2671	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	unresolved	46.5626762592	3.732375	3207	0.895270169798	shRTF1
shRTF1_metabat_21	99.46	0.54	0.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.6074205138	2.663404	2239	0.909891627406	shRTF1
shRTF1_metabat_22	36.48	0.0	0.0	37	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	48.5538136635	1.4322190000000001	1132	0.877249219568	shRTF1
shRTF1_metabat_23	98.42	0.47	80.0	23	2	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.70649243729999	2.682329	2153	0.8890523869370001	shRTF1
shRTF1_metabat_27	96.38	0.75	0.0	41	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.8709512954	3.026749	2592	0.9129825433159999	shRTF1
shRTF1_metabat_28	98.12	0.0	0.0	43	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.2294963269	2.574973	2305	0.8833471263580001	shRTF1
shRTF1_metabat_30	94.54	0.96	0.0	29	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.3365543583	1.996162	1678	0.900978477699	shRTF1
shRTF1_metabat_31	95.79	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.6830359541	2.513465	2058	0.925398205266	shRTF1
shRTF1_metabat_33	96.39	0.38	0.0	40	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	52.6476432509	2.073019	1731	0.933445376043	shRTF1
shRTF1_metabat_37	94.95	0.48	0.0	29	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	64.23172294689999	1.68708	1482	0.867960618346	shRTF1
shRTF1_metabat_41	92.58	1.27	0.0	36	0	UID1256	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	52.2095398762	4.061208000000001	3965	0.9004035252570001	shRTF1
shRTF1_metabat_45	89.91	2.65	77.78	27	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	49.1432683694	2.4707169999999996	2223	0.9196799957260001	shRTF1
shRTF1_metabat_46	86.52	4.56	25.0	28	1	UID1278	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	f__Peptostreptococcaceae;g__Clostridium	44.3379803552	3.6647239999999996	3773	0.9008585639740001	shRTF1
shRTF1_metabat_49	91.62	1.32	0.0	34	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	54.3422843053	2.347241	1966	0.921756649615	shRTF1
shRTF1_metabat_51	72.19	4.17	8.33	41	2	UID1226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Ruminococcaceae	29.6497398007	1.48089	1587	0.879879666957	shRTF1
shRTF1_metabat_54	68.68	0.57	0.0	17	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	47.465909440699996	1.693096	1745	0.9167566399070001	shRTF1
shRTF1_metabat_56	73.2	2.38	0.0	32	0	UID1295	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	51.0206280096	3.144145	3075	0.8658347499879999	shRTF1
shRTF1_metabat_57	71.77	1.8	18.18	28	1	UID1230	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter_valericigenes	58.906610496999996	3.172288	3625	0.87436481177	shRTF1
shRTF1_metabat_61	83.97	4.45	0.0	23	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	51.570495891499995	2.075786	1914	0.919783638583	shRTF1
shRTF1_metabat_71	64.86	1.71	25.0	29	2	UID1109	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_2;f__Peptococcaceae	o__Clostridiales;g__Desulfonispora;s__Desulfonispora_thiosulfatigenes	48.4964992222	1.2545819999999999	1433	0.8969066988050001	shRTF1
shRTF1_metabat_73	53.53	1.05	0.0	23	0	UID1213	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	unresolved	30.107833715199998	1.049976	1170	0.895008076375	shRTF1
shHC5_maxbin_002_sub	95.76	8.05	0.0	37	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	39.2192839402	5.412666000000001	4943	0.8661092334170001	shHC5
shHC5_maxbin_004	99.52	0.48	100.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	54.8788714254	2.059593	1793	0.9147282982610001	shHC5
shHC5_maxbin_005	98.22	0.0	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.585083403	2.177319	1987	0.898777808856	shHC5
shHC5_maxbin_006_sub	90.38	0.0	0.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	56.722977138800005	2.2304150000000003	1769	0.8961901708869999	shHC5
shHC5_maxbin_007	97.96	0.0	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.546055653	2.929482	2566	0.885364716356	shHC5
shHC5_maxbin_009	94.95	0.16	0.0	43	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.1971118491	2.044499	1722	0.8780268417839999	shHC5
shHC5_maxbin_011_sub	77.76	6.3	0.0	41	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	48.3528158442	3.097343	2592	0.882610999169	shHC5
shHC5_maxbin_016	89.42	0.68	0.0	39	0	UID1237	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	g__Subdoligranulum;s__	59.507652442200005	2.2122580000000003	2062	0.8445597213339999	shHC5
shHC5_metabat_08	92.64	0.0	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	55.2219507875	2.111646	1771	0.924443301576	shHC5
shHC5_metabat_11	98.68	0.75	25.0	43	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.681705308000005	2.857328	2395	0.902000050397	shHC5
shHC5_metabat_18	63.08	0.0	0.0	42	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	45.978685973699996	2.510025	2139	0.892645292378	shHC5
shHC5_metabat_22_sub	98.08	0.48	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.8577737342	1.957239	1583	0.85135949161	shHC5
shHC5_metabat_25	94.87	1.08	0.0	38	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.77278012399999	2.5443830000000003	2257	0.90333884482	shHC5
shHC5_metabat_26	92.96	0.57	0.0	25	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.939851570500004	2.395353	1930	0.903205498313	shHC5
shHC5_metabat_28	71.33	0.96	0.0	14	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	s__Alistipes_putredinis	60.546611301300004	1.650025	1520	0.890741655429	shHC5
shHC5_metabat_30	82.5	0.94	0.0	30	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	53.22406859310001	1.7335509999999998	1631	0.9334522030210001	shHC5
shHC5_metabat_32_sub	80.13	0.0	0.0	37	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	43.580110142399995	1.9975619999999998	1954	0.9140216924429999	shHC5
shHC5_metabat_34	75.15	0.34	0.0	32	1	UID1369	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	unresolved	45.1773445293	2.280448	2514	0.900200750028	shHC5
shHC5_metabat_35	75.56	1.28	0.0	38	0	UID2142	k__Bacteria	p__Cyanobacteria	33.1605158658	1.495866	1771	0.8919080987200001	shHC5
shHC5_metabat_37_sub	73.56	2.98	0.0	36	0	UID1293	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	unresolved	46.0929624675	2.603383	2866	0.891016419789	shHC5
shHC5_metabat_39	60.69	0.0	0.0	32	0	UID4182	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	unresolved	44.6712879476	1.548125	1739	0.8762341542190001	shHC5
shHC5_metabat_40	63.47	1.34	0.0	26	3	UID1346	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_2;g__Clostridium_2	unresolved	38.6305317335	2.659958	2999	0.860562460009	shHC5
shHC3_maxbin_002	98.16	2.59	0.0	42	1	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	37.8282486572	5.132258	4894	0.8489123111110001	shHC3
shHC3_maxbin_005	88.05	0.48	0.0	42	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	65.3504590521	1.8978169999999999	1582	0.8877088781479999	shHC3
shHC3_maxbin_006	94.71	0.16	0.0	40	0	UID2808	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	57.0812335346	2.0715529999999998	1767	0.8777834793510001	shHC3
shHC3_maxbin_007	98.22	0.59	0.0	43	0	UID3256	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	unresolved	43.565694682700006	2.186407	2012	0.898287921691	shHC3
shHC3_maxbin_008	97.96	0.0	0.0	43	0	UID3058	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	g__Akkermansia;s__Akkermansia_muciniphila	55.6077116628	2.927304	2566	0.887824769822	shHC3
shHC3_maxbin_009_sub	87.99	3.58	0.0	43	0	UID2654	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	f__Porphyromonadaceae_2;g__Barnesiella	46.4967627386	4.837336	4327	0.893835573961	shHC3
shHC3_maxbin_010_sub	94.89	0.48	100.0	27	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	55.164600988900006	1.8039470000000002	1547	0.91960351385	shHC3
shHC3_maxbin_011_sub	59.11	0.0	0.0	38	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	49.838808024799995	1.6679970000000002	1467	0.8572335561750001	shHC3
shHC3_metabat_04	97.7	0.57	0.0	42	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	50.228856902	3.860386	3461	0.901813963681	shHC3
shHC3_metabat_10_sub	97.33	1.92	0.0	43	0	UID1286	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	g__Butyrivibrio	47.9117000963	3.2598409999999998	2994	0.879849047852	shHC3
shHC3_metabat_12	94.91	0.02	100.0	41	1	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	55.3086131512	2.1504689999999997	1808	0.9234915732340001	shHC3
shHC3_metabat_14	94.62	0.48	0.0	43	0	UID2809	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	unresolved	60.726009276800006	1.9078689999999998	1544	0.850663226878	shHC3
shHC3_metabat_15_sub	96.03	1.51	50.0	41	0	UID2655	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae_2	g__Barnesiella	50.547882219399995	2.8264259999999997	2400	0.902732638321	shHC3
shHC3_metabat_16	92.78	0.37	0.0	42	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	47.780137767700005	3.137843	2586	0.8832216908239999	shHC3
shHC3_metabat_21	98.92	0.94	50.0	43	0	UID2806	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter	s__Odoribacter_splanchnicus	44.6629487043	2.629594	2240	0.9092129811669999	shHC3
